7301010,7301,PASIMASANGGU
7301020,7301,PASIMARANNU
7301030,7301,PASILAMBENA
7301040,7301,PASIMATENE
7301050,7301,TAKA BONERATE
7301060,7301,BONTOSIKUYU
7301070,7301,BONTOMATENE
7301080,7301,BONTOMANAI
7301090,7301,BENTENG
7301100,7301,BONTORAMBA
7301110,7301,BUKI
7302010,7302,GANTARANG
7302020,7302,UJUNG BULU
7302030,7302,UJUNG LOE
7302040,7302,BONTOBAHARI
7302050,7302,BONTOTIRO
7302060,7302,HERLANG
7302070,7302,KAJANG
7302080,7302,BULUKUMPA
7302090,7302,RILAU ALE
7302100,7302,KINDANG
7303010,7303,BISSAPPU
7303020,7303,ULUERE
7303030,7303,SINOA
7303040,7303,BANTAENG
7303050,7303,EREMERASA
7303060,7303,TOMPOBULU
7303070,7303,PAJUKUKANG
7303080,7303,GANTARANGKEKE
7304010,7304,BANGKALA
7304020,7304,BANGKALA BARAT
7304030,7304,TAMALATEA
7304040,7304,BONTORAMBA
7304050,7304,BINAMU
7304060,7304,TURATEA
7304070,7304,BATANG
7304080,7304,ARUNGKEKE
7304090,7304,TAROWANG
7304100,7304,KELARA
7304110,7304,RUMBIA
7305010,7305,MANGARABOMBANG
7305020,7305,MAPPAKASUNGGU
7305030,7305,SANROBONE
7305040,7305,POLOMBANGKENG SELATAN
7305050,7305,PATTALLASSANG
7305060,7305,POLOMBANGKENG UTARA
7305070,7305,GALESONG SELATAN
7305080,7305,GALESONG
7305090,7305,GALESONG UTARA
7306010,7306,BONTONOMPO
7306020,7306,BONTONOMPO SELATAN
7306030,7306,BAJENG
7306040,7306,BAJENG BARAT
7306050,7306,PALLANGGA
7306060,7306,BAROMBONG
7306070,7306,SOMBA OPU
7306080,7306,BONTOMARANNU
7306090,7306,PATTALLASSANG
7306100,7306,PARANGLOE
7306110,7306,MANUJU
7306120,7306,TINGGIMONCONG
7306130,7306,TOMBOBULLU
7306140,7306,PARIGI
7306150,7306,BUNGAYA
7306160,7306,TOMPOBULU
7306170,7306,BIRINGBULU
7306180,7306,BIRING BULU
7307010,7307,SINJAI BARAT
7307020,7307,SINJAI BORONG
7307030,7307,SINJAI SELATAN
7307040,7307,TELLU LIMPOE
